,category,subcategory,type,projectCategory,constructionCategory,source,id,createdAt,updatedAt,_rid,_self,_etag,_attachments,pkType,pkFilter,_ts,accountId,updatedById
254,7,33,Convention Centers,Community Buildings,Commercial,1,7a59ab87-cb2c-49a6-b538-13022f1cfe4e,2022-01-18T21:37:49.7218507+00:00,2022-01-18T21:37:49.7218508+00:00,VOd7ALuXooIk8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIk8AAAAAAAAA==/,"""2a006e8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
255,7,34,Cafeterias,Educational,Commercial,1,30130398-b82e-4557-bd24-ca4720a31ec2,2022-01-18T21:37:49.8205402+00:00,2022-01-18T21:37:49.8205403+00:00,VOd7ALuXooIl8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIl8AAAAAAAAA==/,"""2a006f8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
256,7,35,Electrical Work,Electrical & Mechanical,Commercial,1,bebdfa3b-a8a0-47bb-855f-bd7610afd290,2022-01-18T21:37:49.9220027+00:00,2022-01-18T21:37:49.9220028+00:00,VOd7ALuXooIm8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIm8AAAAAAAAA==/,"""2a00708f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
257,7,36,Power Lines,Electrical & Mechanical,Commercial,1,5488a192-0942-4aeb-8cd7-3728f8a2f4bd,2022-01-18T21:37:50.0211603+00:00,2022-01-18T21:37:50.0211604+00:00,VOd7ALuXooIn8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIn8AAAAAAAAA==/,"""2a00718f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
258,7,37,Power Stations,Electrical & Mechanical,Commercial,1,9ce97ffa-c481-4b72-8a91-c9fe1e699350,2022-01-18T21:37:50.1193206+00:00,2022-01-18T21:37:50.1193206+00:00,VOd7ALuXooIo8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIo8AAAAAAAAA==/,"""2a00728f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
259,7,38,Substations,Electrical & Mechanical,Commercial,1,14280486-4a01-443a-971f-2ba54b01444c,2022-01-18T21:37:50.2197887+00:00,2022-01-18T21:37:50.2197887+00:00,VOd7ALuXooIp8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIp8AAAAAAAAA==/,"""2a00738f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
260,7,39,Broadcast Studios,Entertainment,Commercial,1,67cd6fce-1eab-4b10-b2f5-ab28854123a0,2022-01-18T21:37:50.3213254+00:00,2022-01-18T21:37:50.3213254+00:00,VOd7ALuXooIq8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIq8AAAAAAAAA==/,"""2a00748f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
261,7,40,Entertainment Complex,Entertainment,Commercial,1,af3d2969-8cf8-4f29-9aa3-d85ac52cc679,2022-01-18T21:37:50.4197971+00:00,2022-01-18T21:37:50.4197971+00:00,VOd7ALuXooIr8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIr8AAAAAAAAA==/,"""2a00758f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
262,7,41,Television Production Studios,Entertainment,Commercial,1,b8d6f61a-a570-453a-86f9-f7a576d90bcf,2022-01-18T21:37:50.5220035+00:00,2022-01-18T21:37:50.5220035+00:00,VOd7ALuXooIs8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIs8AAAAAAAAA==/,"""2a00768f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
263,7,42,Prisons,Government,Commercial,1,a63cf16c-fdad-4a3f-9901-ed27dacad03f,2022-01-18T21:37:50.6196619+00:00,2022-01-18T21:37:50.619662+00:00,VOd7ALuXooIt8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIt8AAAAAAAAA==/,"""2a00778f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
264,7,43,Hatcheries,Industrial,Commercial,1,860bba6b-cecb-4abb-b68b-37fc2fdad854,2022-01-18T21:37:50.722889+00:00,2022-01-18T21:37:50.7228892+00:00,VOd7ALuXooIu8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIu8AAAAAAAAA==/,"""2a00788f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,
265,7,44,Industrial Laboratories,Industrial,Commercial,1,6fb53bb1-0009-45a2-8616-2fa744cdd38c,2022-01-18T21:37:50.8230396+00:00,2022-01-18T21:37:50.8230397+00:00,VOd7ALuXooIv8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIv8AAAAAAAAA==/,"""2a00798f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,
266,7,45,Oil Refineries,Industrial,Commercial,1,6d579be0-d76b-4a2c-abd5-3dc25123631c,2022-01-18T21:37:50.9217599+00:00,2022-01-18T21:37:50.92176+00:00,VOd7ALuXooIw8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIw8AAAAAAAAA==/,"""2a007a8f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,
267,7,46,Cathedral,Religious,Commercial,1,b6818b68-fc80-4491-a43e-a9b834ef3956,2022-01-18T21:37:51.0224602+00:00,2022-01-18T21:37:51.0224602+00:00,VOd7ALuXooIx8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIx8AAAAAAAAA==/,"""2a007b8f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,
268,99,1,residential subdivision ,Civil,"Civil, Infrastructure & Landscaping",2,6c673c2d-f311-4b78-9818-f370878e6236,2022-05-18T12:23:23.703929+00:00,2022-05-18T12:23:23.703929+00:00,VOd7ALuXooIy8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIy8AAAAAAAAA==/,"""2a007c8f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,8909006b-be60-4b8c-9d28-32448267b023,
269,99,2,Aviation,Transportation,Commercial,2,05e576c8-0cef-4303-9a73-57d56a80672f,2022-05-18T15:02:47.1241487+00:00,2022-05-18T15:02:47.1241487+00:00,VOd7ALuXooIz8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIz8AAAAAAAAA==/,"""2a007d8f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,c5aafa83-72ed-4a01-97d0-d2eb69c5b734,
270,99,3,Gate Reconfiguration,Transportation,Commercial,2,6e87902d-6f1a-40c8-afec-857d653769ed,2022-05-26T12:51:57.8701037+00:00,2022-05-26T12:51:57.8701037+00:00,VOd7ALuXooI08AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI08AAAAAAAAA==/,"""2a007e8f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,e169cb60-3737-4a1a-8ceb-11de5d3ea142,
271,99,4,Gate Reconfiguration,Transportation,Commercial,2,4d238ea7-544b-4d54-b632-64dd8da162dc,2022-05-26T13:02:24.7404694+00:00,2022-05-26T13:02:24.7404694+00:00,VOd7ALuXooI18AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI18AAAAAAAAA==/,"""2a007f8f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,e169cb60-3737-4a1a-8ceb-11de5d3ea142,
272,5,52,Gate Reconfiguration,Transportation,Commercial,2,97350a7b-6575-486a-9ddd-cfe8acbeeefe,2022-06-20T12:28:13.2325556+00:00,2022-06-20T12:28:13.2410177+00:00,VOd7ALuXooI28AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI28AAAAAAAAA==/,"""2a00808f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,e4c237f8-bffa-4da3-a5d3-b1bd28c85204
273,5,53,Airport Cargo Facility,Offices & Warehouses,Commercial,2,a62abd36-fcb2-42a6-b4ce-277a8fc807f1,2023-01-30T19:10:55.2440679+00:00,2023-01-30T19:10:55.2557388+00:00,VOd7ALuXooI38AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI38AAAAAAAAA==/,"""2a00818f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,e4c237f8-bffa-4da3-a5d3-b1bd28c85204
274,7,47,Tunnel & Bridge ,Civil,"Civil, Infrastructure & Landscaping",2,62199815-b031-4775-8172-9affb9a4b579,2023-06-28T16:35:42.8146034+00:00,2023-06-28T16:35:42.824903+00:00,VOd7ALuXooI48AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI48AAAAAAAAA==/,"""2a00828f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,9ccf356c-c5c9-4d12-950d-b80e0bc2f0c7
275,6,50,Communication Devices,Offices & Warehouses,Commercial,2,296da930-8e96-46e3-9eaf-23dbe305f45c,2023-08-07T22:07:17.1687666+00:00,2023-08-07T22:07:17.1917842+00:00,VOd7ALuXooI58AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI58AAAAAAAAA==/,"""2a00838f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,e4c237f8-bffa-4da3-a5d3-b1bd28c85204
276,6,51,Veterinary Shelter,Veterinary,Commercial,2,10e8b843-7202-42d9-9a98-18e96d7c284a,2023-12-06T21:58:22.1296598+00:00,2023-12-06T21:58:22.1384987+00:00,VOd7ALuXooI68AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI68AAAAAAAAA==/,"""2a00848f-0000-0200-0000-676c82c70000""",attachments/,projectType,20240330,1735164615,,e4c237f8-bffa-4da3-a5d3-b1bd28c85204
